	index	Albertin	Alon	HUGO	transcriptName
3062	Dopeav2047365m	9.0	6.0	MFSD14A	Dopeav2047365m
3063	Dopeav2037534m	9.0	5.0	WASL	Dopeav2037534m
3064	Dopeav2126128m	9.0	6.0	COX6B1	Dopeav2126128m
3065	Dopeav2120335m	9.0	0.0	TAGLN2	Dopeav2120335m
3066	Dopeav2061469m	9.0	5.0		Dopeav2061469m
3067	Dopeav2112828m	9.0	2.0	SLC8A3	Dopeav2112828m
3068	Dopeav2037086m	9.0	9.0	TGS1	Dopeav2037086m
3069	Dopeav2040971m	9.0	5.0	CALM3	Dopeav2040971m
3070	Dopeav2003847m	9.0	7.0		Dopeav2003847m
3071	Dopeav2030324m	9.0	5.0	XPNPEP1	Dopeav2030324m
3072	Dopeav2128091m	9.0	9.0	IFT20	Dopeav2128091m
3073	Dopeav2104640m	9.0	5.0	MTIF2	Dopeav2104640m
3074	Dopeav2051618m	9.0	8.0		Dopeav2051618m
3075	Dopeav2037907m	9.0	3.0		Dopeav2037907m
3076	Dopeav2056658m	9.0	4.0	DUS3L	Dopeav2056658m
3077	Dopeav2058114m	9.0	3.0	FUNDC1	Dopeav2058114m
3078	Dopeav2066211m	9.0	4.0	NT5DC3	Dopeav2066211m
3079	Dopeav2089082m	9.0	2.0	RSL24D1	Dopeav2089082m
3080	Dopeav2118252m	9.0	7.0	ADARB1	Dopeav2118252m
3081	Dopeav2029983m	9.0	3.0	DHX15	Dopeav2029983m
3082	Dopeav2057067m	9.0	4.0	COQ10B	Dopeav2057067m
3083	Dopeav2053058m	9.0	4.0	PCDHGB4	Dopeav2053058m
3084	Dopeav2043953m	9.0	6.0	SNX19	Dopeav2043953m
3085	Dopeav2049236m	9.0	5.0		Dopeav2049236m
3086	Dopeav2040559m	9.0	9.0	PAFAH1B3	Dopeav2040559m
3087	Dopeav2007821m	9.0	3.0	LHX5	Dopeav2007821m
3088	Dopeav2052117m	9.0	8.0	PCDHGC4	Dopeav2052117m
3089	Dopeav2052054m	9.0	1.0	PCDHGC3	Dopeav2052054m
3090	Dopeav2039996m	9.0	4.0	NIT2	Dopeav2039996m
3091	Dopeav2094072m	9.0	6.0	COMMD7	Dopeav2094072m
3092	Dopeav2124827m	9.0	9.0	RAF1	Dopeav2124827m
3093	Dopeav2042635m	9.0	5.0	ABHD3	Dopeav2042635m
3094	Dopeav2031743m	9.0	6.0	RNF41	Dopeav2031743m
3095	Dopeav2098440m	9.0	3.0	SLC39A7	Dopeav2098440m
3096	Dopeav2101607m	9.0	6.0	SBSPON	Dopeav2101607m
3097	Dopeav2073431m	9.0	8.0	MYT1L	Dopeav2073431m
3098	Dopeav2022537m	9.0	5.0		Dopeav2022537m
3099	Dopeav2002405m	9.0	9.0	FAT3	Dopeav2002405m
3100	Dopeav2082479m	9.0	4.0	ANO7	Dopeav2082479m
3101	Dopeav2088672m	9.0	4.0	NDFIP1	Dopeav2088672m
3102	Dopeav2094050m	9.0	3.0	TSEN34	Dopeav2094050m
3103	Dopeav2101480m	9.0	9.0	TMEM132E	Dopeav2101480m
3104	Dopeav2077891m	9.0	5.0	RAPSN	Dopeav2077891m
3105	Dopeav2007957m	9.0	2.0	RBM19	Dopeav2007957m
3106	Dopeav2033197m	9.0	9.0	TCP11L1	Dopeav2033197m
3107	Dopeav2033194m	9.0	6.0	CDC5L	Dopeav2033194m
3108	Dopeav2134279m	9.0	7.0	GDPD5	Dopeav2134279m
3109	Dopeav2052160m	9.0	1.0	PCDHA2	Dopeav2052160m
3110	Dopeav2101390m	9.0	5.0	TTLL5	Dopeav2101390m
3111	Dopeav2018793m	9.0	3.0	SPCS2	Dopeav2018793m
3112	Dopeav2125542m	9.0	1.0	EXOC5	Dopeav2125542m
3113	Dopeav2135922m	9.0	8.0	FAM103A1	Dopeav2135922m
3114	Dopeav2028702m	9.0	5.0	SERAC1	Dopeav2028702m
3115	Dopeav2012629m	9.0	10.0	BSG	Dopeav2012629m
3116	Dopeav2025594m	9.0	5.0	RSU1	Dopeav2025594m
3117	Dopeav2094655m	9.0	4.0	ATG16L1	Dopeav2094655m
3118	Dopeav2063705m	9.0	8.0	ROS1	Dopeav2063705m
3119	Dopeav2120475m	9.0	8.0	LINGO2	Dopeav2120475m
3120	Dopeav2082930m	9.0	9.0	MYO18A	Dopeav2082930m
3121	Dopeav2006693m	9.0	8.0	NECAB1	Dopeav2006693m
3122	Dopeav2039158m	9.0	4.0	NSF	Dopeav2039158m
3123	Dopeav2123240m	9.0	7.0	ANKS1B	Dopeav2123240m
3124	Dopeav2103507m	9.0	11.0	TPST2	Dopeav2103507m
3125	Dopeav2052105m	9.0	1.0	PCDHGB4	Dopeav2052105m
3126	Dopeav2033251m	9.0	5.0	DGKE	Dopeav2033251m
3127	Dopeav2095796m	9.0	5.0	ODR4	Dopeav2095796m
3128	Dopeav2071040m	9.0	5.0	TUBGCP4	Dopeav2071040m
3129	Dopeav2013656m	9.0	6.0	FGL1	Dopeav2013656m
3130	Dopeav2093713m	9.0	8.0		Dopeav2093713m
3131	Dopeav2123887m	9.0	8.0		Dopeav2123887m
3132	Dopeav2077038m	9.0	7.0	GSK3B	Dopeav2077038m
3133	Dopeav2126436m	9.0	6.0		Dopeav2126436m
3134	Dopeav2092857m	9.0	9.0		Dopeav2092857m
3135	Dopeav2083710m	9.0	4.0	BCL2L1	Dopeav2083710m
3136	Dopeav2012358m	9.0	8.0	IL16	Dopeav2012358m
3137	Dopeav2025047m	9.0	4.0		Dopeav2025047m
3138	Dopeav2001395m	9.0	9.0	HPCAL1	Dopeav2001395m
3139	Dopeav2059104m	9.0	8.0	PANK4	Dopeav2059104m
3140	Dopeav2123067m	9.0	2.0	TGM1	Dopeav2123067m
3141	Dopeav2123935m	9.0	3.0		Dopeav2123935m
3142	Dopeav2026288m	9.0	8.0	INTS3	Dopeav2026288m
3143	Dopeav2089583m	9.0	6.0	PRKAR2A	Dopeav2089583m
3144	Dopeav2101517m	9.0	5.0	MRPS22	Dopeav2101517m
3145	Dopeav2022766m	9.0	8.0	ABAT	Dopeav2022766m
3146	Dopeav2064655m	9.0	3.0	TTLL12	Dopeav2064655m
3147	Dopeav2112726m	9.0	5.0		Dopeav2112726m
3148	Dopeav2087508m	9.0	4.0	C1QTNF6	Dopeav2087508m
3149	Dopeav2053082m	9.0	5.0	PCDHGB6	Dopeav2053082m
3150	Dopeav2097077m	9.0	5.0	RFWD2	Dopeav2097077m
3151	Dopeav2053566m	9.0	4.0	ESR1	Dopeav2053566m
3152	Dopeav2008439m	9.0	11.0	ACAD10	Dopeav2008439m
3153	Dopeav2104805m	9.0	6.0		Dopeav2104805m
3154	Dopeav2037679m	9.0	3.0	SLC16A14	Dopeav2037679m
3155	Dopeav2052864m	9.0	7.0	PCDHGC4	Dopeav2052864m
3156	Dopeav2002744m	9.0	4.0	TMEM59	Dopeav2002744m
3157	Dopeav2109907m	9.0	4.0	LAMA5	Dopeav2109907m
3158	Dopeav2082202m	9.0	8.0	CCDC115	Dopeav2082202m
3159	Dopeav2074157m	9.0	5.0		Dopeav2074157m
3160	Dopeav2043932m	9.0	7.0	YTHDC2	Dopeav2043932m
3161	Dopeav2013718m	9.0	9.0	BORCS8-MEF2B	Dopeav2013718m
3162	Dopeav2019409m	9.0	4.0	WDR34	Dopeav2019409m
3163	Dopeav2073968m	9.0	6.0	EIF2D	Dopeav2073968m
3164	Dopeav2098804m	9.0	3.0	FZD1	Dopeav2098804m
3165	Dopeav2130834m	9.0	5.0	SLC6A13	Dopeav2130834m
3166	Dopeav2109904m	9.0	6.0	WDR75	Dopeav2109904m
3167	Dopeav2084379m	9.0	0.0		Dopeav2084379m
3168	Dopeav2030923m	9.0	5.0	DNAAF5	Dopeav2030923m
3169	Dopeav2096977m	9.0	8.0	NSMCE4A	Dopeav2096977m
3170	Dopeav2118597m	9.0	5.0	TBCE	Dopeav2118597m
3171	Dopeav2047606m	9.0	5.0	TDGF1	Dopeav2047606m
3172	Dopeav2119081m	9.0	3.0	IGBP1	Dopeav2119081m
3173	Dopeav2080647m	9.0	8.0	KLHL29	Dopeav2080647m
3174	Dopeav2019086m	9.0	8.0	MAT2A	Dopeav2019086m
3175	Dopeav2103549m	9.0	8.0		Dopeav2103549m
3176	Dopeav2009136m	9.0	2.0	SRM	Dopeav2009136m
3177	Dopeav2033158m	9.0	12.0	MRPS35	Dopeav2033158m
3178	Dopeav2128243m	9.0	3.0	CDC42	Dopeav2128243m
3179	Dopeav2131153m	9.0	7.0	CDAN1	Dopeav2131153m
3180	Dopeav2097055m	9.0	3.0	C16orf89	Dopeav2097055m
3181	Dopeav2129284m	9.0	4.0	PEX5	Dopeav2129284m
3182	Dopeav2107172m	9.0	6.0	NDUFA9	Dopeav2107172m
3183	Dopeav2074578m	9.0	3.0	ANPEP	Dopeav2074578m
3184	Dopeav2005956m	9.0	7.0	TMEM260	Dopeav2005956m
3185	Dopeav2075594m	9.0	2.0	ATP5J	Dopeav2075594m
3186	Dopeav2000924m	9.0	4.0	IGHMBP2	Dopeav2000924m
3187	Dopeav2020580m	9.0	4.0		Dopeav2020580m
3188	Dopeav2061004m	9.0	8.0	CFAP70	Dopeav2061004m
3189	Dopeav2001437m	9.0	10.0	EIF2B5	Dopeav2001437m
3190	Dopeav2072869m	9.0	3.0		Dopeav2072869m
3191	Dopeav2016298m	9.0	4.0		Dopeav2016298m
3192	Dopeav2052559m	9.0	5.0	ZNF208	Dopeav2052559m
3193	Dopeav2114271m	9.0	6.0	GPD1	Dopeav2114271m
3194	Dopeav2135995m	9.0	5.0	ELOC	Dopeav2135995m
3195	Dopeav2066822m	9.0	3.0	AEBP2	Dopeav2066822m
3196	Dopeav2044397m	9.0	8.0		Dopeav2044397m
3197	Dopeav2100020m	9.0	6.0	GMPPA	Dopeav2100020m
3198	Dopeav2035087m	9.0	5.0	ARRDC4	Dopeav2035087m
3199	Dopeav2064090m	9.0	6.0	BACE1	Dopeav2064090m
3200	Dopeav2028196m	9.0	6.0	NUP107	Dopeav2028196m
3201	Dopeav2041932m	9.0	7.0	SCYL2	Dopeav2041932m
3202	Dopeav2094548m	9.0	5.0	EPG5	Dopeav2094548m
3203	Dopeav2047603m	9.0	13.0		Dopeav2047603m
3204	Dopeav2108668m	9.0	6.0	PTPRD	Dopeav2108668m
3205	Dopeav2126458m	9.0	5.0	RGS3	Dopeav2126458m
3206	Dopeav2080160m	9.0	5.0	MAP3K5	Dopeav2080160m
3207	Dopeav2011084m	9.0	12.0	NGLY1	Dopeav2011084m
3208	Dopeav2077216m	9.0	4.0	SELENOS	Dopeav2077216m
3209	Dopeav2084004m	9.0	5.0		Dopeav2084004m
3210	Dopeav2052185m	9.0	3.0	PCDH19	Dopeav2052185m
3211	Dopeav2134396m	9.0	8.0	BAZ1A	Dopeav2134396m
3212	Dopeav2064107m	9.0	6.0	MRM2	Dopeav2064107m
3213	Dopeav2068871m	9.0	5.0	COPS6	Dopeav2068871m
3214	Dopeav2005453m	9.0	2.0	SRSF2	Dopeav2005453m
3215	Dopeav2006487m	9.0	5.0		Dopeav2006487m
3216	Dopeav2127608m	9.0	7.0	ZNF850	Dopeav2127608m
3217	Dopeav2135501m	9.0	9.0	EXOC4	Dopeav2135501m
3218	Dopeav2009722m	9.0	4.0	SNX27	Dopeav2009722m
3219	Dopeav2077568m	9.0	2.0	NFKBIZ	Dopeav2077568m
3220	Dopeav2124091m	9.0	2.0	RP1L1	Dopeav2124091m
3221	Dopeav2069305m	9.0	3.0	PITX2	Dopeav2069305m
3222	Dopeav2081371m	9.0	10.0		Dopeav2081371m
3223	Dopeav2018318m	9.0	2.0		Dopeav2018318m
3224	Dopeav2067390m	9.0	4.0		Dopeav2067390m
3225	Dopeav2097652m	9.0	3.0	SLC25A10	Dopeav2097652m
3226	Dopeav2001293m	9.0	12.0	HECTD3	Dopeav2001293m
3227	Dopeav2052236m	9.0	1.0	PCDHGB1	Dopeav2052236m
3228	Dopeav2005864m	9.0	2.0	NF1	Dopeav2005864m
3229	Dopeav2056133m	9.0	6.0	SFXN1	Dopeav2056133m
3230	Dopeav2130349m	9.0	6.0		Dopeav2130349m
3231	Dopeav2031739m	9.0	8.0		Dopeav2031739m
3232	Dopeav2000777m	9.0	11.0	FAM32A	Dopeav2000777m
3233	Dopeav2106028m	9.0	3.0	CRELD2	Dopeav2106028m
3234	Dopeav2004793m	9.0	6.0	IRX6	Dopeav2004793m
3235	Dopeav2082447m	9.0	6.0	UQCRH	Dopeav2082447m
3236	Dopeav2021342m	9.0	7.0	ZSCAN30	Dopeav2021342m
3237	Dopeav2080181m	9.0	6.0	PAXBP1	Dopeav2080181m
3238	Dopeav2021891m	9.0	7.0	ARHGAP18	Dopeav2021891m
3239	Dopeav2105499m	9.0	8.0	MACROD2	Dopeav2105499m
3240	Dopeav2101330m	9.0	9.0	SYMPK	Dopeav2101330m
3241	Dopeav2117497m	9.0	7.0	NDUFAF6	Dopeav2117497m
3242	Dopeav2056644m	9.0	10.0	ALDH9A1	Dopeav2056644m
3243	Dopeav2126135m	9.0	5.0	PRPF4B	Dopeav2126135m
3244	Dopeav2110774m	9.0	4.0		Dopeav2110774m
3245	Dopeav2127679m	9.0	1.0	ZNF850	Dopeav2127679m
3246	Dopeav2075038m	9.0	3.0	SUPV3L1	Dopeav2075038m
3247	Dopeav2070277m	9.0	3.0	RAP1B	Dopeav2070277m
3248	Dopeav2084855m	9.0	5.0	ITIH3	Dopeav2084855m
3249	Dopeav2132306m	9.0	11.0	KIF3A	Dopeav2132306m
3250	Dopeav2129040m	9.0	3.0	CNGA2	Dopeav2129040m
3251	Dopeav2134482m	9.0	4.0	PRKDC	Dopeav2134482m
3252	Dopeav2117513m	9.0	8.0	TMUB2	Dopeav2117513m
3253	Dopeav2016160m	9.0	3.0	H6PD	Dopeav2016160m
3254	Dopeav2128894m	9.0	4.0	NVL	Dopeav2128894m
3255	Dopeav2013647m	9.0	0.0	NSA2	Dopeav2013647m
3256	Dopeav2056206m	9.0	4.0	ZNF84	Dopeav2056206m
3257	Dopeav2123886m	9.0	5.0	RSPRY1	Dopeav2123886m
3258	Dopeav2105370m	9.0	4.0	ATP6AP1	Dopeav2105370m
3259	Dopeav2063959m	9.0	7.0		Dopeav2063959m
3260	Dopeav2007291m	9.0	4.0	COG4	Dopeav2007291m
3261	Dopeav2006481m	9.0	5.0	ARPC3	Dopeav2006481m
3262	Dopeav2005368m	9.0	4.0	TIMM22	Dopeav2005368m
3263	Dopeav2115142m	9.0	7.0	PPP2R3C	Dopeav2115142m
3264	Dopeav2039801m	9.0	3.0	LSM14A	Dopeav2039801m
3265	Dopeav2069622m	9.0	4.0	TNIK	Dopeav2069622m
3266	Dopeav2120312m	9.0	6.0	INTS6	Dopeav2120312m
3267	Dopeav2028422m	9.0	5.0	KAT7	Dopeav2028422m
3268	Dopeav2052852m	9.0	3.0	PCDHB2	Dopeav2052852m
3269	Dopeav2039383m	9.0	5.0	BUD13	Dopeav2039383m
3270	Dopeav2084929m	9.0	8.0		Dopeav2084929m
3271	Dopeav2053314m	9.0	1.0	PCDHGC4	Dopeav2053314m
3272	Dopeav2042912m	9.0	6.0	GPLD1	Dopeav2042912m
3273	Dopeav2086427m	9.0	13.0	TSEN54	Dopeav2086427m
3274	Dopeav2084180m	9.0	4.0	FABP1	Dopeav2084180m
3275	Dopeav2062354m	9.0	1.0	ARPC4	Dopeav2062354m
3276	Dopeav2065067m	9.0	8.0	ZBTB40	Dopeav2065067m
3277	Dopeav2118369m	9.0	0.0	ABRA	Dopeav2118369m
3278	Dopeav2020129m	9.0	7.0	LEO1	Dopeav2020129m
3279	Dopeav2091842m	9.0	0.0	FAM120A	Dopeav2091842m
3280	Dopeav2052032m	9.0	3.0		Dopeav2052032m
3281	Dopeav2097373m	9.0	6.0	FAM69A	Dopeav2097373m
3282	Dopeav2131068m	9.0	5.0	SCG5	Dopeav2131068m
3283	Dopeav2024937m	9.0	3.0	ATP5G2	Dopeav2024937m
3284	Dopeav2053056m	9.0	7.0	PCDHGB7	Dopeav2053056m
3285	Dopeav2044046m	9.0	6.0		Dopeav2044046m
3286	Dopeav2030616m	9.0	6.0	RNPS1	Dopeav2030616m
3287	Dopeav2053057m	9.0	6.0	PCDHGB7	Dopeav2053057m
3288	Dopeav2019100m	9.0	13.0		Dopeav2019100m
3289	Dopeav2062344m	9.0	0.0		Dopeav2062344m
3290	Dopeav2121208m	9.0	4.0		Dopeav2121208m
3291	Dopeav2128907m	9.0	7.0	ANKRD13D	Dopeav2128907m
3292	Dopeav2008386m	9.0	9.0	LONP2	Dopeav2008386m
3293	Dopeav2117494m	9.0	1.0	RPS15A	Dopeav2117494m
3294	Dopeav2018345m	9.0	5.0	UMPS	Dopeav2018345m
3295	Dopeav2018481m	9.0	1.0	HEXDC	Dopeav2018481m
3296	Dopeav2093853m	9.0	8.0	FRMD8	Dopeav2093853m
3297	Dopeav2122784m	9.0	4.0	LITAF	Dopeav2122784m
3298	Dopeav2084738m	9.0	14.0	JMY	Dopeav2084738m
3299	Dopeav2082980m	8.0	4.0	HMGCS1	Dopeav2082980m
3300	Dopeav2104802m	8.0	1.0	FKBP2	Dopeav2104802m
3301	Dopeav2005030m	8.0	7.0	GPN1	Dopeav2005030m
3302	Dopeav2070014m	8.0	9.0		Dopeav2070014m
3303	Dopeav2020842m	8.0	3.0	FAF1	Dopeav2020842m
3304	Dopeav2105303m	8.0	5.0	DNAH12	Dopeav2105303m
3305	Dopeav2098993m	8.0	6.0	NUDCD1	Dopeav2098993m
3306	Dopeav2106977m	8.0	5.0		Dopeav2106977m
3307	Dopeav2132142m	8.0	5.0	KAT2B	Dopeav2132142m
3308	Dopeav2005402m	8.0	3.0	FBXO31	Dopeav2005402m
3309	Dopeav2079085m	8.0	4.0	NDOR1	Dopeav2079085m
3310	Dopeav2049132m	8.0	2.0	ARSI	Dopeav2049132m
3311	Dopeav2130669m	8.0	3.0		Dopeav2130669m
3312	Dopeav2012523m	8.0	6.0		Dopeav2012523m
3313	Dopeav2031688m	8.0	4.0	POMT1	Dopeav2031688m
3314	Dopeav2034000m	8.0	4.0	INTS5	Dopeav2034000m
3315	Dopeav2042003m	8.0	6.0	PTDSS1	Dopeav2042003m
3316	Dopeav2109791m	8.0	5.0		Dopeav2109791m
3317	Dopeav2021884m	8.0	8.0	KIAA0319L	Dopeav2021884m
3318	Dopeav2100121m	8.0	9.0		Dopeav2100121m
3319	Dopeav2101822m	8.0	8.0	POR	Dopeav2101822m
3320	Dopeav2015927m	8.0	7.0	DHRS2	Dopeav2015927m
3321	Dopeav2056757m	8.0	3.0	RANBP2	Dopeav2056757m
3322	Dopeav2060569m	8.0	8.0	CHRAC1	Dopeav2060569m
3323	Dopeav2032241m	8.0	5.0		Dopeav2032241m
3324	Dopeav2009409m	8.0	6.0	ASH1L	Dopeav2009409m
3325	Dopeav2025896m	8.0	1.0	TP53BP1	Dopeav2025896m
3326	Dopeav2093776m	8.0	8.0	HMGCLL1	Dopeav2093776m
3327	Dopeav2132120m	8.0	2.0	PSMD11	Dopeav2132120m
3328	Dopeav2094650m	8.0	6.0		Dopeav2094650m
3329	Dopeav2114077m	8.0	4.0	AIMP2	Dopeav2114077m
3330	Dopeav2007067m	8.0	3.0	PRELID3B	Dopeav2007067m
3331	Dopeav2005024m	8.0	2.0	TMED2	Dopeav2005024m
3332	Dopeav2105430m	8.0	5.0	ATXN3	Dopeav2105430m
3333	Dopeav2090331m	8.0	3.0	CA1	Dopeav2090331m
3334	Dopeav2122211m	8.0	0.0	PLXNA1	Dopeav2122211m
3335	Dopeav2134312m	8.0	6.0	CTNND2	Dopeav2134312m
3336	Dopeav2134991m	8.0	3.0		Dopeav2134991m
3337	Dopeav2111646m	8.0	7.0	FREM1	Dopeav2111646m
3338	Dopeav2030618m	8.0	6.0	WDTC1	Dopeav2030618m
3339	Dopeav2134953m	8.0	4.0		Dopeav2134953m
3340	Dopeav2037978m	8.0	13.0	RPAP3	Dopeav2037978m
3341	Dopeav2026051m	8.0	4.0	XYLB	Dopeav2026051m
3342	Dopeav2129098m	8.0	9.0	TADA2A	Dopeav2129098m
3343	Dopeav2019032m	8.0	7.0		Dopeav2019032m
3344	Dopeav2129499m	8.0	5.0	SLF1	Dopeav2129499m
3345	Dopeav2066815m	8.0	6.0	CHMP2A	Dopeav2066815m
3346	Dopeav2037956m	8.0	3.0	MFSD5	Dopeav2037956m
3347	Dopeav2097391m	8.0	0.0	F13B	Dopeav2097391m
3348	Dopeav2096527m	8.0	6.0	CHIA	Dopeav2096527m
3349	Dopeav2079262m	8.0	8.0		Dopeav2079262m
3350	Dopeav2083845m	8.0	3.0	BCKDHB	Dopeav2083845m
3351	Dopeav2070052m	8.0	5.0	RPUSD2	Dopeav2070052m
3352	Dopeav2037550m	8.0	5.0		Dopeav2037550m
3353	Dopeav2020195m	8.0	4.0	NFASC	Dopeav2020195m
3354	Dopeav2114068m	8.0	2.0	JMJD6	Dopeav2114068m
3355	Dopeav2115798m	8.0	4.0	MCFD2	Dopeav2115798m
3356	Dopeav2001453m	8.0	4.0	BMP2	Dopeav2001453m
3357	Dopeav2124524m	8.0	5.0	TMEM131	Dopeav2124524m
3358	Dopeav2016042m	8.0	5.0	DIS3L	Dopeav2016042m
3359	Dopeav2063827m	8.0	3.0	DCXR	Dopeav2063827m
3360	Dopeav2064483m	8.0	2.0		Dopeav2064483m
3361	Dopeav2002165m	8.0	8.0	SASS6	Dopeav2002165m
3362	Dopeav2012914m	8.0	2.0	NDUFA13	Dopeav2012914m
3363	Dopeav2053679m	8.0	3.0	ZNF79	Dopeav2053679m
3364	Dopeav2020575m	8.0	2.0	RPS12	Dopeav2020575m
3365	Dopeav2043112m	8.0	4.0	FUT8	Dopeav2043112m
3366	Dopeav2061676m	8.0	5.0	PTP4A2	Dopeav2061676m
3367	Dopeav2004588m	8.0	3.0	FSTL1	Dopeav2004588m
3368	Dopeav2118110m	8.0	3.0		Dopeav2118110m
3369	Dopeav2063248m	8.0	0.0	TECTA	Dopeav2063248m
3370	Dopeav2021264m	8.0	2.0	RPL19	Dopeav2021264m
3371	Dopeav2016700m	8.0	11.0	DLAT	Dopeav2016700m
3372	Dopeav2043850m	8.0	3.0	MYL12A	Dopeav2043850m
3373	Dopeav2033662m	8.0	5.0	UNC13B	Dopeav2033662m
3374	Dopeav2005722m	8.0	6.0	FLI1	Dopeav2005722m
3375	Dopeav2131310m	8.0	2.0	KIF1BP	Dopeav2131310m
3376	Dopeav2068137m	8.0	5.0		Dopeav2068137m
3377	Dopeav2109817m	8.0	4.0		Dopeav2109817m
3378	Dopeav2000607m	8.0	4.0	TPTE2	Dopeav2000607m
3379	Dopeav2126652m	8.0	3.0	PNPLA6	Dopeav2126652m
3380	Dopeav2102648m	8.0	5.0	RDH13	Dopeav2102648m
3381	Dopeav2007151m	8.0	7.0	WDR82	Dopeav2007151m
3382	Dopeav2001545m	8.0	3.0		Dopeav2001545m
3383	Dopeav2116013m	8.0	2.0	GLRX5	Dopeav2116013m
3384	Dopeav2023044m	8.0	2.0	OTOF	Dopeav2023044m
3385	Dopeav2130660m	8.0	8.0	UBE2K	Dopeav2130660m
3386	Dopeav2023602m	8.0	3.0	REXO1	Dopeav2023602m
3387	Dopeav2071117m	8.0	6.0	ERLIN2	Dopeav2071117m
3388	Dopeav2096236m	8.0	4.0	BLVRA	Dopeav2096236m
3389	Dopeav2083370m	8.0	8.0		Dopeav2083370m
3390	Dopeav2074215m	8.0	7.0	REEP2	Dopeav2074215m
3391	Dopeav2115966m	8.0	6.0	WDR43	Dopeav2115966m
3392	Dopeav2020122m	8.0	3.0	MED17	Dopeav2020122m
3393	Dopeav2060127m	8.0	4.0	MRE11	Dopeav2060127m
3394	Dopeav2047572m	8.0	6.0	LIPF	Dopeav2047572m
3395	Dopeav2039878m	8.0	0.0		Dopeav2039878m
3396	Dopeav2015639m	8.0	6.0	SYT11	Dopeav2015639m
3397	Dopeav2030767m	8.0	3.0	RPF2	Dopeav2030767m
3398	Dopeav2035785m	8.0	8.0	AARS	Dopeav2035785m
3399	Dopeav2126044m	8.0	6.0	PPP3CA	Dopeav2126044m
3400	Dopeav2013372m	8.0	10.0	RET	Dopeav2013372m
3401	Dopeav2125850m	8.0	8.0	CHRNA9	Dopeav2125850m
3402	Dopeav2089682m	8.0	7.0	DOCK3	Dopeav2089682m
3403	Dopeav2030650m	8.0	4.0	NADSYN1	Dopeav2030650m
3404	Dopeav2079700m	8.0	1.0	DDX39B	Dopeav2079700m
3405	Dopeav2074576m	8.0	7.0	LNPEP	Dopeav2074576m
3406	Dopeav2082489m	8.0	3.0	VPS37B	Dopeav2082489m
3407	Dopeav2112010m	8.0	6.0	ZNF226	Dopeav2112010m
3408	Dopeav2074242m	8.0	5.0		Dopeav2074242m
3409	Dopeav2088641m	8.0	0.0		Dopeav2088641m
3410	Dopeav2103825m	8.0	2.0	KIAA0391	Dopeav2103825m
3411	Dopeav2101466m	8.0	7.0		Dopeav2101466m
3412	Dopeav2094026m	8.0	5.0	ASB13	Dopeav2094026m
3413	Dopeav2103570m	8.0	3.0		Dopeav2103570m
3414	Dopeav2009865m	8.0	3.0	RGP1	Dopeav2009865m
3415	Dopeav2030731m	8.0	1.0	CLPB	Dopeav2030731m
3416	Dopeav2098599m	8.0	8.0	NMRAL1	Dopeav2098599m
3417	Dopeav2090315m	8.0	2.0	MRPL38	Dopeav2090315m
3418	Dopeav2040447m	8.0	3.0	MRPL39	Dopeav2040447m
3419	Dopeav2024991m	8.0	4.0	RPS15	Dopeav2024991m
3420	Dopeav2095230m	8.0	6.0	ABCA12	Dopeav2095230m
3421	Dopeav2089238m	8.0	4.0	AC243734.1	Dopeav2089238m
3422	Dopeav2038223m	8.0	11.0		Dopeav2038223m
3423	Dopeav2133934m	8.0	3.0	HVCN1	Dopeav2133934m
3424	Dopeav2064956m	8.0	4.0	RPL15	Dopeav2064956m
3425	Dopeav2081926m	8.0	5.0	SMC6	Dopeav2081926m
3426	Dopeav2013128m	8.0	7.0	PHF13	Dopeav2013128m
3427	Dopeav2003937m	8.0	4.0	SLAIN2	Dopeav2003937m
3428	Dopeav2058661m	8.0	3.0	NOTUM	Dopeav2058661m
3429	Dopeav2122162m	8.0	4.0	NAPEPLD	Dopeav2122162m
3430	Dopeav2094131m	8.0	1.0		Dopeav2094131m
3431	Dopeav2107705m	8.0	3.0	MFSD4B	Dopeav2107705m
3432	Dopeav2069500m	8.0	6.0	ATP6V0A1	Dopeav2069500m
3433	Dopeav2024972m	8.0	8.0	MRPL28	Dopeav2024972m
3434	Dopeav2005437m	8.0	0.0	KPNA7	Dopeav2005437m
3435	Dopeav2117487m	8.0	7.0		Dopeav2117487m
3436	Dopeav2132973m	8.0	5.0	ANKRD28	Dopeav2132973m
3437	Dopeav2108730m	8.0	5.0		Dopeav2108730m
3438	Dopeav2103583m	8.0	6.0	MVK	Dopeav2103583m
3439	Dopeav2061106m	8.0	2.0	LEMD3	Dopeav2061106m
3440	Dopeav2002319m	8.0	12.0	INF2	Dopeav2002319m
3441	Dopeav2060302m	8.0	6.0	NDUFA2	Dopeav2060302m
3442	Dopeav2065197m	8.0	9.0	CCNY	Dopeav2065197m
3443	Dopeav2130289m	8.0	10.0		Dopeav2130289m
3444	Dopeav2131081m	8.0	5.0	MIA3	Dopeav2131081m
3445	Dopeav2106287m	8.0	4.0	C16orf89	Dopeav2106287m
3446	Dopeav2011815m	8.0	3.0		Dopeav2011815m
3447	Dopeav2105471m	8.0	2.0	NDUFAF1	Dopeav2105471m
3448	Dopeav2094046m	8.0	4.0	PYCR3	Dopeav2094046m
3449	Dopeav2052121m	8.0	1.0	PCDHGC4	Dopeav2052121m
